Date,Departure Airport,Arrival Airport,Flight Number,Flight Time,STD,ATD,STA,Status,StatusText,StatusTime,Callsign,AIRCRAFT,TYPE CODE,MODE S,AIRLINE,Code,OPERATOR,Code2
11 Jan 2025,Singapore (SIN),Bangkok (BKK),TG414,2:00,02:55 PM,03:33 PM,05:15 PM,Landed 05:33 PM,Landed,05:33 PM,HS-TXC,Airbus A320-232,A320,885303,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Bangkok (BKK),Singapore (SIN),TG413,2:19,11:30 AM,11:56 AM,01:50 PM,Landed 02:15 PM,Landed,02:15 PM,HS-TXC,Airbus A320-232,A320,885303,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Kolkata (CCU),Bangkok (BKK),TG314,2:17,03:25 AM,03:58 AM,05:50 AM,Landed 06:15 AM,Landed,06:15 AM,HS-TXC,Airbus A320-232,A320,885303,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Bangkok (BKK),Kolkata (CCU),TG313,2:14,11:35 PM,12:20 AM,02:10 AM,Landed 02:34 AM,Landed,02:34 AM,HS-TXC,Airbus A320-232,A320,885303,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Denpasar (DPS),Bangkok (BKK),TG440,3:45,06:00 PM,06:50 PM,10:15 PM,Landed 10:34 PM,Landed,10:34 PM,HS-TXC,Airbus A320-232,A320,885303,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Bangkok (BKK),Denpasar (DPS),TG439,3:55,12:35 PM,12:46 PM,05:00 PM,Landed 04:41 PM,Landed,04:41 PM,HS-TXC,Airbus A320-232,A320,885303,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Kolkata (CCU),Bangkok (BKK),TG314,2:09,03:25 AM,03:37 AM,05:50 AM,Landed 05:46 AM,Landed,05:46 AM,HS-TXC,Airbus A320-232,A320,885303,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Bangkok (BKK),Kolkata (CCU),TG313,2:18,11:35 PM,11:59 PM,02:10 AM,Landed 02:17 AM,Landed,02:17 AM,HS-TXC,Airbus A320-232,A320,885303,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Denpasar (DPS),Bangkok (BKK),TG440,3:50,06:00 PM,05:58 PM,10:15 PM,Landed 09:48 PM,Landed,09:48 PM,HS-TXC,Airbus A320-232,A320,885303,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Bangkok (BKK),Denpasar (DPS),TG439,4:04,12:35 PM,12:57 PM,05:00 PM,Landed 05:01 PM,Landed,05:01 PM,HS-TXC,Airbus A320-232,A320,885303,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Siem Reap (SAI),Bangkok (BKK),TG589,0:44,09:50 AM,09:53 AM,10:55 AM,Landed 10:37 AM,Landed,10:37 AM,HS-TXC,Airbus A320-232,A320,885303,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Bangkok (BKK),Siem Reap (SAI),TG588,0:37,07:45 AM,07:50 AM,08:45 AM,Landed 08:28 AM,Landed,08:28 AM,HS-TXC,Airbus A320-232,A320,885303,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Denpasar (DPS),Bangkok (BKK),TG440,4:00,06:00 PM,06:37 PM,10:15 PM,Landed 10:37 PM,Landed,10:37 PM,HS-TXC,Airbus A320-232,A320,885303,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Bangkok (BKK),Denpasar (DPS),TG439,3:54,12:35 PM,01:07 PM,05:00 PM,Landed 05:01 PM,Landed,05:01 PM,HS-TXC,Airbus A320-232,A320,885303,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Siem Reap (SAI),Bangkok (BKK),TG589,0:50,09:50 AM,09:59 AM,10:55 AM,Landed 10:49 AM,Landed,10:49 AM,HS-TXC,Airbus A320-232,A320,885303,Thai Airways,TG / THA,Thai Airways,TG / THA
15 Jan 2025,Chiang Rai (CEI),Bangkok (BKK),TG131,—,10:20 AM,10:19 AM,11:50 AM,Estimated 11:33 AM,Estimated,11:33 AM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
15 Jan 2025,Bangkok (BKK),Chiang Rai (CEI),TG130,1:05,08:10 AM,08:23 AM,09:40 AM,Landed 09:28 AM,Landed,09:28 AM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Phuket (HKT),Bangkok (BKK),TG222,1:15,08:40 PM,09:22 PM,10:15 PM,Landed 10:37 PM,Landed,10:37 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Bangkok (BKK),Phuket (HKT),TG221,1:08,06:30 PM,07:15 PM,08:00 PM,Landed 08:23 PM,Landed,08:23 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Hong Kong (HKG),Bangkok (BKK),TG629,2:42,02:30 PM,02:50 PM,05:15 PM,Landed 05:32 PM,Landed,05:32 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Bangkok (BKK),Hong Kong (HKG),TG628,2:07,10:30 AM,10:46 AM,01:20 PM,Landed 12:54 PM,Landed,12:54 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Chiang Mai (CNX),Bangkok (BKK),TG121,1:02,09:05 PM,09:33 PM,10:25 PM,Landed 10:35 PM,Landed,10:35 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Bangkok (BKK),Chiang Mai (CNX),TG120,0:53,07:05 PM,07:37 PM,08:25 PM,Landed 08:30 PM,Landed,08:30 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Chiang Mai (CNX),Bangkok (BKK),TG113,1:06,04:55 PM,05:07 PM,06:15 PM,Landed 06:13 PM,Landed,06:13 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Bangkok (BKK),Chiang Mai (CNX),TG112,0:56,02:55 PM,03:16 PM,04:15 PM,Landed 04:12 PM,Landed,04:12 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Khon Kaen (KKC),Bangkok (BKK),TG43,0:48,11:55 AM,12:44 PM,12:55 PM,Landed 01:33 PM,Landed,01:33 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Bangkok (BKK),Khon Kaen (KKC),TG42,0:45,10:25 AM,11:11 AM,11:25 AM,Landed 11:56 AM,Landed,11:56 AM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Udon Thani (UTH),Bangkok (BKK),TG3,0:54,08:30 AM,08:48 AM,09:35 AM,Landed 09:43 AM,Landed,09:43 AM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Bangkok (BKK),Udon Thani (UTH),TG2,0:50,06:55 AM,07:10 AM,08:00 AM,Landed 08:00 AM,Landed,08:00 AM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Phuket (HKT),Bangkok (BKK),TG222,1:15,08:40 PM,10:26 PM,10:15 PM,Landed 11:41 PM,Landed,11:41 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Bangkok (BKK),Phuket (HKT),TG221,1:08,06:30 PM,08:07 PM,08:00 PM,Landed 09:15 PM,Landed,09:15 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Hong Kong (HKG),Bangkok (BKK),TG629,2:36,02:30 PM,03:38 PM,05:15 PM,Landed 06:14 PM,Landed,06:14 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Bangkok (BKK),Hong Kong (HKG),TG628,2:10,10:30 AM,11:18 AM,01:20 PM,Landed 01:28 PM,Landed,01:28 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Chiang Mai (CNX),Bangkok (BKK),TG121,1:03,09:05 PM,10:40 PM,10:25 PM,Landed 11:42 PM,Landed,11:42 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Bangkok (BKK),Chiang Mai (CNX),TG120,0:54,07:05 PM,08:45 PM,08:25 PM,Landed 09:39 PM,Landed,09:39 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Chiang Mai (CNX),Bangkok (BKK),TG113,1:13,04:55 PM,05:48 PM,06:15 PM,Landed 07:00 PM,Landed,07:00 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Bangkok (BKK),Chiang Mai (CNX),TG112,1:00,02:55 PM,03:46 PM,04:15 PM,Landed 04:46 PM,Landed,04:46 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Siem Reap (SAI),Bangkok (BKK),TG589,0:48,09:50 AM,09:57 AM,10:55 AM,Landed 10:45 AM,Landed,10:45 AM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Bangkok (BKK),Siem Reap (SAI),TG588,0:39,07:45 AM,08:06 AM,08:45 AM,Landed 08:45 AM,Landed,08:45 AM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Chiang Mai (CNX),Bangkok (BKK),TG121,1:06,09:05 PM,10:28 PM,10:25 PM,Landed 11:34 PM,Landed,11:34 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Bangkok (BKK),Chiang Mai (CNX),TG120,0:57,07:05 PM,08:31 PM,08:25 PM,Landed 09:28 PM,Landed,09:28 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Chiang Mai (CNX),Bangkok (BKK),TG113,1:10,04:55 PM,05:36 PM,06:15 PM,Landed 06:46 PM,Landed,06:46 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Bangkok (BKK),Chiang Mai (CNX),TG112,0:54,02:55 PM,03:47 PM,04:15 PM,Landed 04:41 PM,Landed,04:41 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Chiang Rai (CEI),Bangkok (BKK),TG131,1:17,10:20 AM,11:02 AM,11:50 AM,Landed 12:19 PM,Landed,12:19 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Bangkok (BKK),Chiang Rai (CEI),TG130,1:05,08:10 AM,09:02 AM,09:40 AM,Landed 10:07 AM,Landed,10:07 AM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Phuket (HKT),Bangkok (BKK),TG222,1:13,08:40 PM,09:22 PM,10:15 PM,Landed 10:35 PM,Landed,10:35 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Bangkok (BKK),Phuket (HKT),TG221,1:11,06:30 PM,07:06 PM,08:00 PM,Landed 08:17 PM,Landed,08:17 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Hong Kong (HKG),Bangkok (BKK),TG629,2:43,02:30 PM,02:52 PM,05:15 PM,Landed 05:35 PM,Landed,05:35 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Bangkok (BKK),Hong Kong (HKG),TG628,2:21,10:30 AM,10:46 AM,01:20 PM,Landed 01:07 PM,Landed,01:07 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Mumbai (BOM),Bangkok (BKK),TG352,3:41,04:20 AM,04:31 AM,08:35 AM,Landed 08:11 AM,Landed,08:11 AM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Bangkok (BKK),Mumbai (BOM),TG351,4:03,10:25 PM,10:54 PM,03:00 AM,Landed 02:57 AM,Landed,02:57 AM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Phuket (HKT),Bangkok (BKK),TG218,1:04,07:40 PM,08:09 PM,09:15 PM,Landed 09:13 PM,Landed,09:13 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Bangkok (BKK),Phuket (HKT),TG217,1:12,05:30 PM,05:49 PM,07:00 PM,Landed 07:01 PM,Landed,07:01 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Hat Yai (HDY),Bangkok (BKK),TG264,1:19,02:40 PM,03:08 PM,04:15 PM,Landed 04:27 PM,Landed,04:27 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Bangkok (BKK),Hat Yai (HDY),TG263,1:10,12:30 PM,01:02 PM,02:00 PM,Landed 02:12 PM,Landed,02:12 PM,HS-TXD,Airbus A320-232,A320,885304,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Kolkata (CCU),Bangkok (BKK),TG314,2:27,03:25 AM,04:14 AM,05:50 AM,Landed 06:41 AM,Landed,06:41 AM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Bangkok (BKK),Kolkata (CCU),TG313,2:14,11:35 PM,12:46 AM,02:10 AM,Landed 03:00 AM,Landed,03:00 AM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Denpasar (DPS),Bangkok (BKK),TG440,3:56,06:00 PM,06:00 PM,10:15 PM,Landed 09:57 PM,Landed,09:57 PM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Bangkok (BKK),Denpasar (DPS),TG439,3:53,12:35 PM,01:11 PM,05:00 PM,Landed 05:04 PM,Landed,05:04 PM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Penang (PEN),Bangkok (BKK),TG426,1:28,07:05 AM,07:08 AM,08:50 AM,Landed 08:35 AM,Landed,08:35 AM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Bangkok (BKK),Penang (PEN),TG425,1:27,07:30 PM,07:58 PM,09:20 PM,Landed 09:25 PM,Landed,09:25 PM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Singapore (SIN),Bangkok (BKK),TG414,2:00,02:55 PM,03:26 PM,05:15 PM,Landed 05:26 PM,Landed,05:26 PM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Bangkok (BKK),Singapore (SIN),TG413,2:04,11:30 AM,11:37 AM,01:50 PM,Landed 01:40 PM,Landed,01:40 PM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Bangkok (BKK),Kolkata (CCU),TG313,—,11:35 PM,N/A,02:10 AM,Estimated departure 11:59 PM,Estimated departure,11:59 PM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Denpasar (DPS),Bangkok (BKK),TG440,4:02,06:00 PM,06:22 PM,10:15 PM,Landed 10:24 PM,Landed,10:24 PM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Bangkok (BKK),Denpasar (DPS),TG439,3:59,12:35 PM,01:07 PM,05:00 PM,Landed 05:06 PM,Landed,05:06 PM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Kolkata (CCU),Bangkok (BKK),TG314,2:13,03:25 AM,03:27 AM,05:50 AM,Landed 05:40 AM,Landed,05:40 AM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Bangkok (BKK),Kolkata (CCU),TG313,2:08,11:35 PM,11:57 PM,02:10 AM,Landed 02:05 AM,Landed,02:05 AM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Denpasar (DPS),Bangkok (BKK),TG440,3:45,06:00 PM,06:12 PM,10:15 PM,Landed 09:57 PM,Landed,09:57 PM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Bangkok (BKK),Denpasar (DPS),TG439,4:02,12:35 PM,12:59 PM,05:00 PM,Landed 05:01 PM,Landed,05:01 PM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Penang (PEN),Bangkok (BKK),TG426,1:22,07:05 AM,07:06 AM,08:50 AM,Landed 08:28 AM,Landed,08:28 AM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Bangkok (BKK),Penang (PEN),TG425,1:26,07:30 PM,08:07 PM,09:20 PM,Landed 09:33 PM,Landed,09:33 PM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Singapore (SIN),Bangkok (BKK),TG414,2:16,02:55 PM,03:52 PM,05:15 PM,Landed 06:08 PM,Landed,06:08 PM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Bangkok (BKK),Singapore (SIN),TG413,2:14,11:30 AM,12:21 PM,01:50 PM,Landed 02:34 PM,Landed,02:34 PM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Penang (PEN),Bangkok (BKK),TG426,1:22,07:05 AM,07:29 AM,08:50 AM,Landed 08:52 AM,Landed,08:52 AM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Bangkok (BKK),Penang (PEN),TG425,1:24,07:30 PM,07:52 PM,09:20 PM,Landed 09:17 PM,Landed,09:17 PM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Singapore (SIN),Bangkok (BKK),TG414,2:07,02:55 PM,03:19 PM,05:15 PM,Landed 05:26 PM,Landed,05:26 PM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Bangkok (BKK),Singapore (SIN),TG413,2:19,11:30 AM,11:50 AM,01:50 PM,Landed 02:09 PM,Landed,02:09 PM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Penang (PEN),Bangkok (BKK),TG426,1:21,07:05 AM,07:25 AM,08:50 AM,Landed 08:46 AM,Landed,08:46 AM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Bangkok (BKK),Penang (PEN),TG425,1:29,07:30 PM,07:59 PM,09:20 PM,Landed 09:27 PM,Landed,09:27 PM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Singapore (SIN),Bangkok (BKK),TG414,1:59,02:55 PM,03:30 PM,05:15 PM,Landed 05:29 PM,Landed,05:29 PM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Bangkok (BKK),Singapore (SIN),TG413,2:10,11:30 AM,12:09 PM,01:50 PM,Landed 02:20 PM,Landed,02:20 PM,HS-TXE,Airbus A320-232,A320,885305,Thai Airways,TG / THA,Thai Airways,TG / THA
15 Jan 2025,Bangkok (BKK),Hong Kong (HKG),TG628,—,10:30 AM,N/A,01:20 PM,Estimated departure 10:28 AM,Estimated departure,10:28 AM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
15 Jan 2025,Phuket (HKT),Bangkok (BKK),TG226,1:01,07:30 AM,07:30 AM,08:55 AM,Landed 08:30 AM,Landed,08:30 AM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Bangkok (BKK),Phuket (HKT),TG225,1:08,10:40 PM,11:10 PM,11:59 PM,Landed 12:17 AM,Landed,12:17 AM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Phuket (HKT),Bangkok (BKK),TG218,1:04,07:40 PM,08:25 PM,09:15 PM,Landed 09:30 PM,Landed,09:30 PM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Bangkok (BKK),Phuket (HKT),TG217,1:04,05:30 PM,05:52 PM,07:00 PM,Landed 06:56 PM,Landed,06:56 PM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Hat Yai (HDY),Bangkok (BKK),TG264,1:14,02:40 PM,02:58 PM,04:15 PM,Landed 04:12 PM,Landed,04:12 PM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Bangkok (BKK),Hat Yai (HDY),TG263,1:14,12:30 PM,12:54 PM,02:00 PM,Landed 02:08 PM,Landed,02:08 PM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Siem Reap (SAI),Bangkok (BKK),TG589,0:49,09:50 AM,09:49 AM,10:55 AM,Landed 10:38 AM,Landed,10:38 AM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Bangkok (BKK),Siem Reap (SAI),TG588,0:41,07:45 AM,07:54 AM,08:45 AM,Landed 08:35 AM,Landed,08:35 AM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Phuket (HKT),Bangkok (BKK),TG222,1:06,08:40 PM,09:31 PM,10:15 PM,Landed 10:37 PM,Landed,10:37 PM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Bangkok (BKK),Phuket (HKT),TG221,1:22,06:30 PM,07:00 PM,08:00 PM,Landed 08:22 PM,Landed,08:22 PM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Khon Kaen (KKC),Bangkok (BKK),TG45,0:47,03:40 PM,04:20 PM,04:40 PM,Landed 05:07 PM,Landed,05:07 PM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Bangkok (BKK),Khon Kaen (KKC),TG44,0:38,02:10 PM,02:53 PM,03:10 PM,Landed 03:31 PM,Landed,03:31 PM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Chiang Rai (CEI),Bangkok (BKK),TG131,1:19,10:20 AM,10:25 AM,11:50 AM,Landed 11:44 AM,Landed,11:44 AM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Bangkok (BKK),Chiang Rai (CEI),TG130,0:59,08:10 AM,08:38 AM,09:40 AM,Landed 09:37 AM,Landed,09:37 AM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Khon Kaen (KKC),Bangkok (BKK),TG47,0:49,09:10 PM,10:17 PM,10:10 PM,Landed 11:06 PM,Landed,11:06 PM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Bangkok (BKK),Khon Kaen (KKC),TG46,0:38,07:40 PM,08:53 PM,08:40 PM,Landed 09:32 PM,Landed,09:32 PM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Phuket (HKT),Bangkok (BKK),TG216,1:33,05:10 PM,06:13 PM,06:40 PM,Landed 07:46 PM,Landed,07:46 PM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Bangkok (BKK),Phuket (HKT),TG215,1:16,03:00 PM,03:50 PM,04:30 PM,Landed 05:05 PM,Landed,05:05 PM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Phuket (HKT),Bangkok (BKK),TG206,1:41,11:50 AM,12:13 PM,01:20 PM,Landed 01:55 PM,Landed,01:55 PM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Bangkok (BKK),Phuket (HKT),TG205,1:20,09:40 AM,09:58 AM,11:10 AM,Landed 11:18 AM,Landed,11:18 AM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Phuket (HKT),Bangkok (BKK),TG218,1:08,07:40 PM,08:48 PM,09:15 PM,Landed 09:56 PM,Landed,09:56 PM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Bangkok (BKK),Phuket (HKT),TG217,1:17,05:30 PM,06:21 PM,07:00 PM,Landed 07:39 PM,Landed,07:39 PM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Hat Yai (HDY),Bangkok (BKK),TG264,1:25,02:40 PM,03:30 PM,04:15 PM,Landed 04:56 PM,Landed,04:56 PM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Bangkok (BKK),Hat Yai (HDY),TG263,1:09,12:30 PM,01:17 PM,02:00 PM,Landed 02:26 PM,Landed,02:26 PM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Chiang Rai (CEI),Bangkok (BKK),TG131,1:17,10:20 AM,10:26 AM,11:50 AM,Landed 11:43 AM,Landed,11:43 AM,HS-TXF,Airbus A320-232,A320,885306,Thai Airways,TG / THA,Thai Airways,TG / THA
